"Start","End","Day","Weekend","Arrival","Charge.Duration","Park.Duration","Energy"
2020-03-12 17:05:00,2020-03-12 19:21:00,"Thursday",0,17.08,136.033333333333,136.266666666667,8.452
2020-03-12 17:11:00,2020-03-12 22:18:00,"Thursday",0,17.18,306.85,307.266666666667,26.816
2020-03-12 17:24:00,2020-03-12 18:52:00,"Thursday",0,17.4,69.9333333333333,87.7666666666667,6.907
2020-03-12 19:05:00,2020-03-12 22:23:00,"Thursday",0,19.08,61.2333333333333,197.433333333333,3.216
2020-03-12 19:33:00,2020-03-12 23:42:00,"Thursday",0,19.55,238.883333333333,249.1,12.013
2020-03-12 20:44:00,2020-03-12 21:47:00,"Thursday",0,20.73,62.4333333333333,62.9333333333333,7.283
2020-03-12 21:09:00,2020-03-12 22:59:00,"Thursday",0,21.15,109.716666666667,110.25,6.332
2020-03-12 22:23:00,2020-03-13 14:55:00,"Thursday",0,22.38,17.0333333333333,991.7,0.68
2020-03-12 23:39:00,2020-03-13 05:19:00,"Thursday",0,23.65,339.333333333333,339.65,34.954
2020-03-13 01:23:00,2020-03-13 03:21:00,"Friday",0,1.38,117.8,118.183333333333,5.416
2020-03-13 01:47:00,2020-03-13 03:13:00,"Friday",0,1.78,86.0166666666667,86.3,5.446
2020-03-13 02:59:00,2020-03-13 03:54:00,"Friday",0,2.98,54.6666666666667,54.8166666666667,5.638
2020-03-13 13:38:00,2020-03-13 16:12:00,"Friday",0,13.63,123.7,153.483333333333,6.178
2020-03-13 16:20:00,2020-03-13 18:14:00,"Friday",0,16.33,113.866666666667,114.183333333333,11.457
2020-03-13 16:23:00,2020-03-13 17:33:00,"Friday",0,16.38,69.7333333333333,69.9166666666667,7.063
2020-03-13 17:33:00,2020-03-13 19:11:00,"Friday",0,17.55,97.8166666666667,98.1,10.701
2020-03-13 18:49:00,2020-03-13 21:04:00,"Friday",0,18.82,134.95,135.066666666667,13.82
2020-03-13 19:33:00,2020-03-13 22:14:00,"Friday",0,19.55,160.8,161,16.194
2020-03-13 20:14:00,2020-03-14 00:44:00,"Friday",0,20.23,269.666666666667,269.883333333333,17.001
2020-03-13 21:45:00,2020-03-14 00:31:00,"Friday",0,21.75,165.166666666667,165.483333333333,12.783
2020-03-13 22:56:00,2020-03-14 00:12:00,"Friday",0,22.93,76,76.1833333333333,8.179
2020-03-14 00:34:00,2020-03-14 04:12:00,"Saturday",1,0.57,129.983333333333,218.516666666667,5.414
2020-03-14 13:31:00,2020-03-14 15:13:00,"Saturday",1,13.52,102.216666666667,102.6,10.367
2020-03-14 16:21:00,2020-03-14 17:08:00,"Saturday",1,16.35,46.8666666666667,46.9666666666667,4.718
2020-03-14 17:37:00,2020-03-14 21:33:00,"Saturday",1,17.62,235.483333333333,236.533333333333,26.856
2020-03-14 17:41:00,2020-03-14 17:44:00,"Saturday",1,17.68,2.75,2.85,0.264
2020-03-14 18:06:00,2020-03-14 18:15:00,"Saturday",1,18.1,8.76666666666667,9.01666666666667,0.489
2020-03-14 18:09:00,2020-03-14 21:27:00,"Saturday",1,18.15,171.9,197.833333333333,9.702
2020-03-14 20:01:00,2020-03-14 20:58:00,"Saturday",1,20.02,55.8166666666667,56.3166666666667,5.534
2020-03-14 22:18:00,2020-03-14 23:42:00,"Saturday",1,22.3,83.9166666666667,84.0166666666667,8.637
2020-03-15 00:28:00,2020-03-15 01:01:00,"Sunday",1,0.47,33.45,33.55,1.911
2020-03-15 10:39:00,2020-03-15 17:41:00,"Sunday",1,10.65,421.15,421.316666666667,43.684
2020-03-15 15:40:00,2020-03-15 16:29:00,"Sunday",1,15.67,48.3333333333333,48.9333333333333,5.186
2020-03-15 16:53:00,2020-03-15 18:46:00,"Sunday",1,16.88,112.583333333333,113.016666666667,11.36
2020-03-15 18:45:00,2020-03-15 19:46:00,"Sunday",1,18.75,60.65,60.9666666666667,3.386
2020-03-15 19:20:00,2020-03-15 20:10:00,"Sunday",1,19.33,49.8,50.4333333333333,5.062
2020-03-15 19:41:00,2020-03-15 23:14:00,"Sunday",1,19.68,212.85,212.916666666667,22.86
2020-03-15 21:00:00,2020-03-15 22:35:00,"Sunday",1,21,94.9,95.2666666666667,9.447
2020-03-15 21:11:00,2020-03-15 21:26:00,"Sunday",1,21.18,14.9166666666667,15.3666666666667,0.838
2020-03-15 21:29:00,2020-03-15 21:35:00,"Sunday",1,21.48,5.75,6.03333333333333,0.316
2020-03-15 23:00:00,2020-03-15 23:39:00,"Sunday",1,23,39,39.3666666666667,3.803
2020-03-16 14:21:00,2020-03-16 18:05:00,"Monday",0,14.35,224.016666666667,224.216666666667,21.547
2020-03-16 16:26:00,2020-03-16 17:16:00,"Monday",0,16.43,49.7333333333333,50,2.599
2020-03-16 17:27:00,2020-03-16 18:09:00,"Monday",0,17.45,41.65,42.0833333333333,2.306
2020-03-16 17:36:00,2020-03-16 19:42:00,"Monday",0,17.6,125.933333333333,126.283333333333,6.674
2020-03-16 18:51:00,2020-03-16 20:13:00,"Monday",0,18.85,66.3,81.6833333333333,7.827
2020-03-16 22:47:00,2020-03-17 00:02:00,"Monday",0,22.78,74.6666666666667,74.9333333333333,7.932
2020-03-17 13:05:00,2020-03-17 14:39:00,"Tuesday",0,13.08,94.1166666666667,94.4833333333333,9.605
2020-03-17 15:55:00,2020-03-17 17:23:00,"Tuesday",0,15.92,88,88.2,9.702
2020-03-17 17:58:00,2020-03-17 18:41:00,"Tuesday",0,17.97,43.6166666666667,43.8,4.628
2020-03-17 19:06:00,2020-03-17 19:57:00,"Tuesday",0,19.1,50.7833333333333,51.2333333333333,3.013
2020-03-17 20:20:00,2020-03-17 21:30:00,"Tuesday",0,20.33,70.1,70.2666666666667,3.148
2020-03-18 14:21:00,2020-03-18 18:35:00,"Wednesday",0,14.35,254.15,254.5,24.647
2020-03-18 16:38:00,2020-03-18 18:07:00,"Wednesday",0,16.63,89,89.4166666666667,3.564
2020-03-18 19:52:00,2020-03-18 19:58:00,"Wednesday",0,19.87,6.11666666666667,6.33333333333333,0.327
2020-03-18 21:39:00,2020-03-18 22:13:00,"Wednesday",0,21.65,33.9833333333333,34.1166666666667,3.697
2020-03-18 21:46:00,2020-03-18 22:20:00,"Wednesday",0,21.77,33.0666666666667,33.4,2.052
2020-03-19 03:53:00,2020-03-19 04:31:00,"Thursday",0,3.88,37.1333333333333,37.3666666666667,3.888
2020-03-21 17:46:00,2020-03-21 19:45:00,"Saturday",1,17.77,118.55,118.833333333333,10.515
2020-03-22 16:31:00,2020-03-22 19:32:00,"Sunday",1,16.52,180.883333333333,181.2,19.564
2020-03-22 21:31:00,2020-03-22 21:47:00,"Sunday",1,21.52,15.6833333333333,16,1.582
2020-03-22 21:54:00,2020-03-22 23:43:00,"Sunday",1,21.9,107.783333333333,108.466666666667,8.904
2020-03-22 22:17:00,2020-03-22 22:19:00,"Sunday",1,22.28,1.68333333333333,2.18333333333333,0.086
2020-03-22 22:26:00,2020-03-22 23:17:00,"Sunday",1,22.43,49.8833333333333,50.3666666666667,2.87
2020-03-22 23:31:00,2020-03-23 00:22:00,"Sunday",1,23.52,50.4833333333333,50.9666666666667,5.017
2020-03-23 14:20:00,2020-03-23 17:17:00,"Monday",0,14.33,176.55,176.783333333333,15.34
2020-03-23 16:23:00,2020-03-23 19:26:00,"Monday",0,16.38,182.566666666667,182.783333333333,18.91
2020-03-23 17:34:00,2020-03-23 18:34:00,"Monday",0,17.57,59.5333333333333,60.6333333333333,6.432
2020-03-24 13:00:00,2020-03-24 14:43:00,"Tuesday",0,13,102.616666666667,102.783333333333,10.575
2020-03-24 14:18:00,2020-03-24 17:27:00,"Tuesday",0,14.3,188.666666666667,188.866666666667,15.15
2020-03-24 17:32:00,2020-03-24 21:24:00,"Tuesday",0,17.53,192.083333333333,231.983333333333,13.085
2020-03-24 18:00:00,2020-03-24 20:02:00,"Tuesday",0,18,120.866666666667,121.533333333333,11.731
2020-03-24 21:46:00,2020-03-25 00:23:00,"Tuesday",0,21.77,130.416666666667,157.216666666667,6.263
2020-03-25 00:32:00,2020-03-25 00:53:00,"Wednesday",0,0.53,0.266666666666667,20.95,0.013
2020-03-25 17:37:00,2020-03-25 21:14:00,"Wednesday",0,17.62,215.916666666667,216.233333333333,22.056
2020-03-25 21:01:00,2020-03-25 22:44:00,"Wednesday",0,21.02,61.3833333333333,102.816666666667,1.488
2020-03-26 14:15:00,2020-03-26 17:25:00,"Thursday",0,14.25,189.65,189.85,16.32
2020-03-26 22:16:00,2020-03-27 01:17:00,"Thursday",0,22.27,180.8,181.183333333333,19.517
2020-03-27 12:31:00,2020-03-27 13:55:00,"Friday",0,12.52,83.5833333333333,83.75,8.233
2020-03-27 14:44:00,2020-03-27 22:48:00,"Friday",0,14.73,483.883333333333,484.1,47.935
2020-03-27 16:45:00,2020-03-27 16:47:00,"Friday",0,16.75,0.65,1.5,0.025
2020-03-28 20:36:00,2020-03-28 21:24:00,"Saturday",1,20.6,47.35,47.7833333333333,4.908
2020-03-28 21:33:00,2020-03-28 22:44:00,"Saturday",1,21.55,70.3833333333333,70.95,7.265
2020-03-29 22:52:00,2020-03-29 23:24:00,"Sunday",1,22.87,31.0333333333333,31.2666666666667,3.43
2020-03-30 14:13:00,2020-03-30 16:43:00,"Monday",0,14.22,149.15,149.633333333333,15.468
2020-03-30 18:17:00,2020-03-30 19:08:00,"Monday",0,18.28,51.4166666666667,51.9333333333333,3.054
2020-03-30 20:54:00,2020-03-30 23:35:00,"Monday",0,20.9,161.183333333333,161.683333333333,17.323
2020-03-31 15:37:00,2020-03-31 18:13:00,"Tuesday",0,15.62,155.6,155.933333333333,17.111
2020-03-31 16:16:00,2020-03-31 20:00:00,"Tuesday",0,16.27,221.9,224.15,18.385
2020-03-31 20:47:00,2020-03-31 21:36:00,"Tuesday",0,20.78,47.9,48.2666666666667,4.933
2020-04-01 14:18:00,2020-04-01 17:21:00,"Wednesday",0,14.3,182.583333333333,182.8,16.218
2020-04-01 19:35:00,2020-04-01 20:29:00,"Wednesday",0,19.58,50.1833333333333,54.1333333333333,2.626
2020-04-01 20:25:00,2020-04-01 22:20:00,"Wednesday",0,20.42,114.35,114.933333333333,11.746
2020-04-01 20:36:00,2020-04-01 22:12:00,"Wednesday",0,20.6,95.6333333333333,95.8166666666667,10.542
2020-04-03 14:23:00,2020-04-03 19:00:00,"Friday",0,14.38,277.166666666667,277.333333333333,16.899
2020-04-03 21:43:00,2020-04-03 22:32:00,"Friday",0,21.72,48.5166666666667,48.7833333333333,4.982
2020-04-04 21:03:00,2020-04-04 22:50:00,"Saturday",1,21.05,106.5,107.233333333333,11.526
2020-04-04 22:34:00,2020-04-04 23:18:00,"Saturday",1,22.57,39.2,44.0833333333333,1.213
2020-04-05 00:46:00,2020-04-05 02:06:00,"Sunday",1,0.77,77,79.9666666666667,3.534
2020-04-05 16:34:00,2020-04-05 17:18:00,"Sunday",1,16.57,43.75,44.1166666666667,5.187
2020-04-05 19:24:00,2020-04-05 20:13:00,"Sunday",1,19.4,48.9333333333333,49.2166666666667,4.991
2020-04-05 21:05:00,2020-04-06 00:03:00,"Sunday",1,21.08,162.75,178.633333333333,16.169
2020-04-05 21:56:00,2020-04-06 00:27:00,"Sunday",1,21.93,151.483333333333,151.683333333333,18.107
2020-04-06 14:17:00,2020-04-06 16:58:00,"Monday",0,14.28,161.016666666667,161.166666666667,16.86
2020-04-06 15:54:00,2020-04-06 18:46:00,"Monday",0,15.9,171.633333333333,172.05,13.995
2020-04-06 21:10:00,2020-04-06 23:10:00,"Monday",0,21.17,119.783333333333,120.083333333333,1.325
2020-04-07 19:59:00,2020-04-07 20:26:00,"Tuesday",0,19.98,24.5666666666667,26.3833333333333,0.91
2020-04-07 20:24:00,2020-04-07 23:13:00,"Tuesday",0,20.4,143.2,169.466666666667,8.235
2020-04-08 12:36:00,2020-04-08 13:41:00,"Wednesday",0,12.6,64.4,64.75,3.421
2020-04-08 14:15:00,2020-04-08 16:59:00,"Wednesday",0,14.25,163.816666666667,164.083333333333,15.138
2020-04-08 16:31:00,2020-04-08 23:10:00,"Wednesday",0,16.52,397.8,398.55,44.263
2020-04-08 19:07:00,2020-04-08 20:09:00,"Wednesday",0,19.12,61.1666666666667,61.5666666666667,2.308
2020-04-09 12:32:00,2020-04-09 13:56:00,"Thursday",0,12.53,71.3166666666667,84.3,3.346
2020-04-09 14:45:00,2020-04-09 15:38:00,"Thursday",0,14.75,52.5166666666667,52.7166666666667,5.387
2020-04-09 20:10:00,2020-04-09 22:55:00,"Thursday",0,20.17,165.166666666667,165.466666666667,18.292
2020-04-09 23:01:00,2020-04-10 01:02:00,"Thursday",0,23.02,121.416666666667,121.75,14.295
2020-04-09 23:23:00,2020-04-10 01:51:00,"Thursday",0,23.38,148.016666666667,148.6,15.9
2020-04-09 23:26:00,2020-04-09 23:32:00,"Thursday",0,23.43,4.95,6.78333333333333,0.482
2020-04-10 14:14:00,2020-04-10 14:21:00,"Friday",0,14.23,7.55,7.71666666666667,0.791
2020-04-10 17:22:00,2020-04-10 19:28:00,"Friday",0,17.37,125.316666666667,126.166666666667,12.848
2020-04-10 18:12:00,2020-04-10 19:01:00,"Friday",0,18.2,48.4833333333333,48.7333333333333,2.962
2020-04-10 19:59:00,2020-04-10 21:55:00,"Friday",0,19.98,114.466666666667,116.05,9.595
2020-04-10 20:06:00,2020-04-10 23:12:00,"Friday",0,20.1,126.216666666667,185.983333333333,6.323
2020-04-11 17:58:00,2020-04-11 21:46:00,"Saturday",1,17.97,222.85,227.366666666667,23.995
2020-04-11 18:58:00,2020-04-11 19:45:00,"Saturday",1,18.97,46.1833333333333,46.5333333333333,4.625
2020-04-11 21:32:00,2020-04-11 23:33:00,"Saturday",1,21.53,64.7833333333333,120.483333333333,2.069
2020-04-12 17:22:00,2020-04-12 17:30:00,"Sunday",1,17.37,7.16666666666667,7.3,0.749
2020-04-14 17:31:00,2020-04-14 19:12:00,"Tuesday",0,17.52,100.7,100.983333333333,5.182
2020-04-14 19:09:00,2020-04-14 21:13:00,"Tuesday",0,19.15,123.2,123.366666666667,11.476
2020-04-15 12:03:00,2020-04-15 13:35:00,"Wednesday",0,12.05,91.55,91.85,9.959
2020-04-15 18:14:00,2020-04-15 19:43:00,"Wednesday",0,18.23,89.25,89.4,9.798
2020-04-15 19:42:00,2020-04-15 21:23:00,"Wednesday",0,19.7,85.6333333333333,100.883333333333,2.74
2020-04-16 13:49:00,2020-04-16 18:50:00,"Thursday",0,13.82,205.683333333333,301.1,12.724
2020-04-16 21:55:00,2020-04-17 00:35:00,"Thursday",0,21.92,160.683333333333,161,16.484
2020-04-17 00:14:00,2020-04-17 01:07:00,"Friday",0,0.23,53.2666666666667,53.6,5.583
2020-04-17 16:42:00,2020-04-17 18:12:00,"Friday",0,16.7,89.5,90.0666666666667,6.288
2020-04-18 16:24:00,2020-04-18 19:59:00,"Saturday",1,16.4,215.316666666667,215.55,14.642
2020-04-18 18:10:00,2020-04-18 18:43:00,"Saturday",1,18.17,32.9,33.1666666666667,2.028
2020-04-18 19:35:00,2020-04-18 21:49:00,"Saturday",1,19.58,133.633333333333,133.9,13.22
2020-04-18 20:19:00,2020-04-18 20:37:00,"Saturday",1,20.32,17.65,18.0333333333333,0.66
2020-04-19 12:24:00,2020-04-19 14:06:00,"Sunday",1,12.4,101.233333333333,101.75,10.879
2020-04-19 21:02:00,2020-04-19 21:57:00,"Sunday",1,21.03,54.75,55.05,5.057
2020-04-19 22:42:00,2020-04-20 00:51:00,"Sunday",1,22.7,129.216666666667,129.45,12.844
2020-04-20 04:34:00,2020-04-20 05:25:00,"Monday",0,4.57,51.1333333333333,51.3666666666667,5.187
2020-04-20 13:49:00,2020-04-20 17:43:00,"Monday",0,13.82,87.0666666666667,233.083333333333,3.275
2020-04-20 14:11:00,2020-04-20 17:34:00,"Monday",0,14.18,203.733333333333,203.983333333333,21.305
2020-04-20 20:21:00,2020-04-21 00:04:00,"Monday",0,20.35,222.6,222.816666666667,23.773
2020-04-20 21:11:00,2020-04-20 22:23:00,"Monday",0,21.18,71.3666666666667,71.85,8.292
2020-04-21 19:48:00,2020-04-22 00:43:00,"Tuesday",0,19.8,293.95,294.4,29.538
2020-04-21 20:47:00,2020-04-21 21:25:00,"Tuesday",0,20.78,37.3666666666667,37.8,2.166
2020-04-22 12:22:00,2020-04-22 13:59:00,"Wednesday",0,12.37,73.5333333333333,96.7333333333333,3.442
2020-04-22 14:03:00,2020-04-22 16:36:00,"Wednesday",0,14.05,153.033333333333,153.133333333333,15.528
2020-04-22 15:47:00,2020-04-22 17:23:00,"Wednesday",0,15.78,82.7833333333333,95.85,9.577
2020-04-22 21:51:00,2020-04-23 04:40:00,"Wednesday",0,21.85,375.95,408.866666666667,37.29
2020-04-22 23:09:00,2020-04-23 00:13:00,"Wednesday",0,23.15,63.2166666666667,63.6,3.756
2020-04-23 16:42:00,2020-04-23 18:37:00,"Thursday",0,16.7,115.183333333333,115.316666666667,12.673
2020-04-23 23:24:00,2020-04-24 01:03:00,"Thursday",0,23.4,29.3333333333333,99.2833333333333,1.744
2020-04-24 13:59:00,2020-04-24 17:01:00,"Friday",0,13.98,181.866666666667,182,19.064
2020-04-24 17:47:00,2020-04-24 18:46:00,"Friday",0,17.78,58.3166666666667,58.5833333333333,3.264
2020-04-24 23:51:00,2020-04-25 01:30:00,"Friday",0,23.85,44.5666666666667,98.8666666666667,1.755
2020-04-25 00:07:00,2020-04-25 01:04:00,"Saturday",1,0.12,57.2166666666667,57.6,3.145
2020-04-25 14:38:00,2020-04-25 17:28:00,"Saturday",1,14.63,169.066666666667,169.5,16.846
2020-04-25 16:16:00,2020-04-25 19:31:00,"Saturday",1,16.27,195.233333333333,195.4,19.363
2020-04-25 17:01:00,2020-04-25 18:36:00,"Saturday",1,17.02,49.1,94.65,5.732
2020-04-25 19:56:00,2020-04-25 21:46:00,"Saturday",1,19.93,85.8833333333333,110.016666666667,2.812
2020-04-26 06:26:00,2020-04-26 19:52:00,"Sunday",1,6.43,577.033333333333,805.616666666667,42.495
2020-04-26 14:11:00,2020-04-26 17:13:00,"Sunday",1,14.18,181.933333333333,182.216666666667,21.257
2020-04-26 17:09:00,2020-04-26 18:44:00,"Sunday",1,17.15,94.45,95.3166666666667,5.069
2020-04-26 20:06:00,2020-04-26 20:56:00,"Sunday",1,20.1,48.95,49.2666666666667,4.967
2020-04-26 20:27:00,2020-04-26 21:18:00,"Sunday",1,20.45,17.7666666666667,50.7833333333333,1.963
2020-04-26 22:20:00,2020-04-27 00:10:00,"Sunday",1,22.33,78.25,110.366666666667,4.097
2020-04-27 13:55:00,2020-04-27 16:37:00,"Monday",0,13.92,161.6,161.766666666667,16.179
2020-04-27 17:13:00,2020-04-27 18:27:00,"Monday",0,17.22,73.7833333333333,74.45,4.322
2020-04-28 12:02:00,2020-04-28 13:21:00,"Tuesday",0,12.03,63.9333333333333,78.8833333333333,2.966
2020-04-28 19:34:00,2020-04-28 21:47:00,"Tuesday",0,19.57,132.7,133.05,13.03
2020-04-28 22:17:00,2020-04-29 01:41:00,"Tuesday",0,22.28,74.35,204.066666666667,3.609
2020-04-29 01:14:00,2020-04-29 03:22:00,"Wednesday",0,1.23,127.733333333333,128.45,7.236
2020-04-29 13:57:00,2020-04-29 17:13:00,"Wednesday",0,13.95,195.85,196.016666666667,14.96
2020-04-29 14:12:00,2020-04-29 15:14:00,"Wednesday",0,14.2,61.9666666666667,62.2333333333333,6.784
2020-04-29 14:21:00,2020-04-29 17:13:00,"Wednesday",0,14.35,124.95,171.55,6.164
2020-04-29 16:13:00,2020-04-29 17:09:00,"Wednesday",0,16.22,55.9166666666667,56.2166666666667,6.11
2020-04-29 20:12:00,2020-04-29 21:39:00,"Wednesday",0,20.2,86.4833333333333,87.0833333333333,9.561
2020-04-29 23:23:00,2020-04-30 01:25:00,"Wednesday",0,23.38,77.5666666666667,122.716666666667,3.761
2020-04-30 11:52:00,2020-04-30 13:14:00,"Thursday",0,11.87,81.75,82.0166666666667,8.906
2020-04-30 15:20:00,2020-04-30 17:10:00,"Thursday",0,15.33,110.35,110.683333333333,12.608
2020-04-30 16:29:00,2020-04-30 18:47:00,"Thursday",0,16.48,138.466666666667,138.766666666667,15.252
2020-04-30 22:31:00,2020-05-01 00:43:00,"Thursday",0,22.52,105.816666666667,132.45,6.737
2020-04-30 23:45:00,2020-05-01 00:52:00,"Thursday",0,23.75,66.15,66.5666666666667,3.752
2020-05-01 01:37:00,2020-05-01 01:57:00,"Friday",0,1.62,19.5333333333333,19.9833333333333,1.93
2020-05-01 02:00:00,2020-05-01 02:01:00,"Friday",0,2,0.4,0.783333333333333,0.034
2020-05-01 12:18:00,2020-05-01 13:27:00,"Friday",0,12.3,65.2666666666667,69.4333333333333,3.069
2020-05-01 17:23:00,2020-05-01 20:00:00,"Friday",0,17.38,91.0833333333333,157.416666666667,5.097
2020-05-01 21:37:00,2020-05-02 01:58:00,"Friday",0,21.62,261.183333333333,261.533333333333,24.825
2020-05-02 00:04:00,2020-05-02 01:11:00,"Saturday",1,0.07,65.7,66.2833333333333,3.38
2020-05-02 19:29:00,2020-05-02 22:11:00,"Saturday",1,19.48,161.583333333333,161.85,17.909
2020-05-02 20:39:00,2020-05-02 21:10:00,"Saturday",1,20.65,31.3166666666667,31.55,1.989
2020-05-03 12:22:00,2020-05-03 13:37:00,"Sunday",1,12.37,73.8666666666667,74.25,8.024
2020-05-03 16:58:00,2020-05-03 20:10:00,"Sunday",1,16.97,192.55,192.683333333333,20.244
2020-05-03 18:20:00,2020-05-03 20:20:00,"Sunday",1,18.33,119.866666666667,120.183333333333,12.278
2020-05-04 13:52:00,2020-05-04 17:26:00,"Monday",0,13.87,213.6,213.8,22.109
2020-05-04 17:13:00,2020-05-04 18:39:00,"Monday",0,17.22,84.8,85.2833333333333,4.558
2020-05-04 23:26:00,2020-05-05 01:36:00,"Monday",0,23.43,84.5166666666667,129.333333333333,4.204
2020-05-05 13:53:00,2020-05-05 16:54:00,"Tuesday",0,13.88,180.916666666667,181.1,15.869
2020-05-05 16:01:00,2020-05-05 18:19:00,"Tuesday",0,16.02,137.516666666667,137.683333333333,11.054
2020-05-05 19:44:00,2020-05-05 20:54:00,"Tuesday",0,19.73,69.5833333333333,69.7666666666667,7.433
2020-05-05 23:04:00,2020-05-06 03:27:00,"Tuesday",0,23.07,262.433333333333,262.733333333333,27.003
2020-05-06 00:41:00,2020-05-06 03:46:00,"Wednesday",0,0.68,95.5166666666667,185.016666666667,10.376
2020-05-06 11:54:00,2020-05-06 13:26:00,"Wednesday",0,11.9,91.3833333333333,91.4833333333333,9.946
2020-05-06 16:58:00,2020-05-06 18:15:00,"Wednesday",0,16.97,76.5666666666667,76.75,4.899
2020-05-07 13:53:00,2020-05-07 18:09:00,"Thursday",0,13.88,248.55,256.316666666667,18.296
2020-05-07 18:21:00,2020-05-07 18:28:00,"Thursday",0,18.35,6.55,7.2,0.362
2020-05-07 20:23:00,2020-05-07 20:51:00,"Thursday",0,20.38,27.5166666666667,27.9,1.038
2020-05-08 00:00:00,2020-05-08 02:59:00,"Friday",0,0,112.3,178.883333333333,5.78
2020-05-08 12:34:00,2020-05-08 16:05:00,"Friday",0,12.57,174.3,210.2,17.947
2020-05-08 13:50:00,2020-05-08 16:54:00,"Friday",0,13.83,183.233333333333,183.45,14.863
2020-05-08 15:55:00,2020-05-08 19:46:00,"Friday",0,15.92,135.55,231.166666666667,7.329
2020-05-08 16:17:00,2020-05-08 17:11:00,"Friday",0,16.28,53.5166666666667,53.95,2.878
2020-05-08 20:18:00,2020-05-08 23:36:00,"Friday",0,20.3,163.35,198.283333333333,10.253
2020-05-09 01:30:00,2020-05-09 01:46:00,"Saturday",1,1.5,15.2666666666667,15.35,1.591
2020-05-09 13:26:00,2020-05-09 18:01:00,"Saturday",1,13.43,275.733333333333,275.85,32.783
2020-05-09 15:46:00,2020-05-09 19:29:00,"Saturday",1,15.77,223.016666666667,223.3,21.545
2020-05-09 16:51:00,2020-05-09 18:41:00,"Saturday",1,16.85,109.766666666667,110.35,12.889
2020-05-09 17:19:00,2020-05-09 21:23:00,"Saturday",1,17.32,243.2,243.466666666667,18.171
2020-05-09 19:47:00,2020-05-09 22:58:00,"Saturday",1,19.78,191.133333333333,191.516666666667,18.961
2020-05-09 21:27:00,2020-05-09 22:09:00,"Saturday",1,21.45,40.05,41.8166666666667,4.522
2020-05-10 03:31:00,2020-05-10 17:45:00,"Sunday",1,3.52,207.566666666667,853.766666666667,16.529
2020-05-10 15:03:00,2020-05-10 16:24:00,"Sunday",1,15.05,79.9833333333333,80.5,3.19
2020-05-10 17:21:00,2020-05-10 20:57:00,"Sunday",1,17.35,109.1,216.5,9.613
2020-05-10 19:51:00,2020-05-10 20:39:00,"Sunday",1,19.85,46.0666666666667,47.8166666666667,5.008
2020-05-10 21:15:00,2020-05-10 22:12:00,"Sunday",1,21.25,56.6,56.9666666666667,2.138
2020-05-11 13:52:00,2020-05-11 16:59:00,"Monday",0,13.87,186.116666666667,186.233333333333,19.439
2020-05-11 21:02:00,2020-05-12 00:32:00,"Monday",0,21.03,175.866666666667,210.2,10.712
2020-05-11 23:44:00,2020-05-12 02:12:00,"Monday",0,23.73,101.45,147.716666666667,5.048
2020-05-12 13:42:00,2020-05-12 16:43:00,"Tuesday",0,13.7,180.616666666667,180.716666666667,18.683
2020-05-12 20:55:00,2020-05-13 13:23:00,"Tuesday",0,20.92,406.416666666667,987.733333333333,40.268
2020-05-12 23:42:00,2020-05-13 00:08:00,"Tuesday",0,23.7,26.0833333333333,26.4666666666667,0.978
2020-05-13 11:57:00,2020-05-13 13:28:00,"Wednesday",0,11.95,91.0333333333333,91.4333333333333,9.916
2020-05-13 13:50:00,2020-05-13 17:17:00,"Wednesday",0,13.83,206.25,206.633333333333,15.252
2020-05-13 23:39:00,2020-05-14 00:41:00,"Wednesday",0,23.65,31.45,62.4666666666667,1.17
2020-05-14 12:22:00,2020-05-14 14:38:00,"Thursday",0,12.37,135.566666666667,135.783333333333,14.849
2020-05-14 13:42:00,2020-05-14 13:50:00,"Thursday",0,13.7,8.03333333333333,8.15,0.84
2020-05-14 17:33:00,2020-05-14 18:01:00,"Thursday",0,17.55,28.2333333333333,28.5,1.726
